Source;F-Score;Precision;Recall
www.sunlive.co.nz;68.49315068493152;66.66666666666666;70.4225352112676
www.odt.co.nz;93.8449240607514;100.0;88.40361445783132
www.cosmosmagazine.com;93.13276651406147;99.4413407821229;87.57687576875769
www.ohio.com;87.57396449704143;92.88702928870293;82.83582089552239
www.bizjournals.com;75.88548328517064;80.54258241758242;73.30314045646863
www.hudsonhubtimes.com;93.71124889282551;95.66003616636529;91.84027777777779
www.gmanetwork.com;92.16;91.28367670364501;93.05331179321486
wonderwoman.intoday.in;93.26315789473682;94.65811965811966;91.90871369294605
topnews.net.nz;94.5054945054945;98.56733524355302;90.76517150395779
www.healthcanal.com;80.32345013477088;86.1271676300578;75.25252525252525
www.brecorder.com;88.38526912181302;96.29629629629629;81.67539267015707
allafrica.com;91.92825112107623;98.08612440191388;86.49789029535864
theuptowner.org;93.87951807228914;97.59519038076152;90.4363974001857
www.sundaytimes.lk;95.93810444874275;98.54304635761589;93.46733668341709
www.island.lk;93.39019189765459;97.33333333333334;89.75409836065575
www.slbc.lk;89.0995260663507;100.0;80.34188034188034
tribune.com.pk;92.31482807884252;97.17655946841572;88.01356000809552
www.theopenpress.com;92.38005644402634;90.42357274401473;94.42307692307692
www.un.org;93.17269076305222;95.27720739219713;91.15913555992141
www.straitstimes.com;84.38818565400844;96.15384615384616;75.18796992481202
www.sfgate.com;83.35056876938987;76.61596958174906;91.38321995464852
www.emailwire.com;5.479452054794521;100.0;2.8169014084507045
www.timeslive.co.za;86.29417151475975;96.12156799656799;78.52205777967063
www.ghanabusinessnews.com;75.09293680297398;69.6551724137931;81.45161290322581
www.basingstokegazette.co.uk;92.11618257261411;100.0;85.38461538461539
www.independent.ie;92.2705685440706;96.44624948304384;88.45075397364488
www.travelagentcentral.com;95.39375928677563;97.86585365853658;93.04347826086956
www.penguin-news.com;93.97590361445783;97.98994974874373;90.27777777777779
insideireland.ie;92.51336898395722;96.11111111111111;89.17525773195877
www.kake.com;70.16129032258065;84.46601941747572;60.0
www.rte.ie;89.6969696969697;92.03980099502488;87.47044917257683
popwatch.ew.com;87.6470588235294;91.41104294478528;84.18079096045197
www.usmagazine.com;83.7092731829574;92.77777777777779;76.25570776255708
visitbulgaria.info;95.27896995708154;97.94117647058823;92.75766016713092
www.therepublic.com;95.64496059726255;95.60530679933666;95.68464730290457
www.thecomet.net;92.04864359214218;92.4812030075188;91.62011173184358
www.yorkshirepost.co.uk;78.70967741935483;71.62426614481409;87.3508353221957
www.cambridgefirst.co.uk;77.33333333333333;67.96875;89.69072164948454
www.thesun.co.uk;91.51670951156812;100.0;84.36018957345972
www.heraldscotland.com;21.138211382113823;95.1219512195122;11.890243902439025
www.dunstabletoday.co.uk;80.30888030888032;80.62015503875969;80.0
www.publicaffairs.ubc.ca;94.43813847900114;96.07390300230946;92.85714285714286
www.nupge.ca;93.16239316239316;96.88888888888889;89.7119341563786
www.timescolonist.com;92.25289403383793;95.5719557195572;89.1566265060241
www.digitaljournal.com;1.2422360248447208;27.27272727272727;0.6355932203389831
www.thetelegram.com;82.58527827648116;95.83333333333334;72.55520504731862
www.lportepilot.ca;75.84541062801932;81.77083333333334;70.72072072072072
www.vocm.com;92.70833333333333;97.8021978021978;88.11881188118812
gothamist.com;93.71428571428572;99.39393939393939;88.64864864864866
gazette.jhu.edu;95.55236728837876;97.65395894428153;93.53932584269663
www.whatsonxiamen.com;1.557632398753894;11.904761904761903;0.8333333333333334
www.frenchtribune.com;93.29073482428115;97.65886287625418;89.29663608562691
insciences.org;93.74654122855563;94.21579532814238;93.28193832599119
www.globalpost.com;94.91525423728814;98.82352941176471;91.30434782608695
vitals.msnbc.msn.com;2.2964509394572024;1.4864864864864866;5.045871559633028
www.wwltv.com;93.99224806201552;96.61354581673307;91.50943396226415
ul.kp.ru;0.6097560975609756;100.0;0.3058103975535168
